Info 0    [22:58:00.749] Starting TS Server
Info 3332 [00:03:52.071] getCompletionData: Get current token: 0.016266997903585434
Info 3333 [00:03:52.071] getCompletionData: Is inside comment: 0.03310999646782875
Info 3334 [00:03:52.071] getCompletionData: Get previous token: 0.016137000173330307
Info 3335 [00:03:52.071] getCompletionsAtPosition: isCompletionListBlocker: 0.024748001247644424
Info 3336 [00:03:52.075] getExportInfoMap: cache hit
Info 3337 [00:03:52.099] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3338 [00:03:52.099] collectAutoImports: response is incomplete
Info 3339 [00:03:52.099] collectAutoImports: 23.2338789999485
Info 3340 [00:03:52.099] getCompletionData: Semantic work: 27.895227000117302
Info 3341 [00:03:52.110] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.785383000969887
Info 3342 [00:03:52.119] getCompletionData: Get current token: 0.004600998014211655
Info 3343 [00:03:52.119] getCompletionData: Is inside comment: 0.01257999986410141
Info 3344 [00:03:52.119] getCompletionData: Get previous token: 0.009283002465963364
Info 3345 [00:03:52.119] getCompletionsAtPosition: isCompletionListBlocker: 0.016127001494169235
Info 3346 [00:03:52.126] getExportInfoMap: cache hit
Info 3347 [00:03:52.141] collectAutoImports: resolved 0 module specifiers, plus 1216 ambient and 158 from cache
Info 3348 [00:03:52.141] collectAutoImports: response is incomplete
Info 3349 [00:03:52.141] collectAutoImports: 14.522308003157377
Info 3350 [00:03:52.141] getCompletionData: Semantic work: 21.678472001105547
Info 3351 [00:03:52.152] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.287498999387026
Info 3352 [00:03:52.176] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3353 [00:03:52.217] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 757 structureChanged: false structureIsReused:: Completely Elapsed: 40.46851599961519ms
Info 3354 [00:03:52.217] Different program with same set of files
Info 3355 [00:03:52.217] getCompletionData: Get current token: 0.006481003016233444
Info 3356 [00:03:52.217] getCompletionData: Is inside comment: 0.013751000165939331
Info 3357 [00:03:52.217] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3358 [00:03:52.217] getCompletionData: Get current token: 0.003727998584508896
Info 3359 [00:03:52.217] getCompletionData: Is inside comment: 0.012332998216152191
Info 3360 [00:03:52.217] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3361 [00:03:52.218] getCompletionData: Get current token: 0.0033110007643699646
Info 3362 [00:03:52.218] getCompletionData: Is inside comment: 0.021535001695156097
Info 3363 [00:03:52.218] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3364 [00:03:52.218] getCompletionData: Get current token: 0.003014996647834778
Info 3365 [00:03:52.218] getCompletionData: Is inside comment: 0.01055699959397316
Info 3366 [00:03:52.218] Returning an empty list because completion was inside a regular comment or plain text part of a JsDoc comment.
Info 3367 [00:03:52.333] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3368 [00:03:52.359] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 758 structureChanged: false structureIsReused:: Completely Elapsed: 26.72173500061035ms
Info 3369 [00:03:52.359] Different program with same set of files
Info 3370 [00:03:53.401] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3371 [00:03:53.428] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 759 structureChanged: false structureIsReused:: Completely Elapsed: 27.03787899762392ms
Info 3372 [00:03:53.428] Different program with same set of files
Info 3373 [00:03:54.039] Format host information updated
Info 3374 [00:04:27.327] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3375 [00:04:27.368] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 760 structureChanged: false structureIsReused:: Completely Elapsed: 40.35707399994135ms
Info 3376 [00:04:27.368] Different program with same set of files
Info 3377 [00:04:27.686] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3378 [00:04:27.719] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 761 structureChanged: false structureIsReused:: Completely Elapsed: 32.81808799877763ms
Info 3379 [00:04:27.719] Different program with same set of files
Info 3380 [00:04:28.558] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3381 [00:04:28.590] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 762 structureChanged: false structureIsReused:: Completely Elapsed: 32.34317800030112ms
Info 3382 [00:04:28.590] Different program with same set of files
Info 3383 [00:04:30.071] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3384 [00:04:30.103] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 763 structureChanged: false structureIsReused:: Completely Elapsed: 32.704346001148224ms
Info 3385 [00:04:30.103] Different program with same set of files
Info 3386 [00:04:30.807] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3387 [00:04:30.841] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 764 structureChanged: false structureIsReused:: Completely Elapsed: 34.10752199962735ms
Info 3388 [00:04:30.841] Different program with same set of files
Info 3389 [00:04:36.110] Format host information updated
Info 3390 [00:04:36.318] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3391 [00:04:36.352] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 765 structureChanged: false structureIsReused:: Completely Elapsed: 34.70473700016737ms
Info 3392 [00:04:36.352] Different program with same set of files
Info 3393 [00:04:42.720] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3394 [00:04:42.756] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 766 structureChanged: false structureIsReused:: Completely Elapsed: 36.01058600097895ms
Info 3395 [00:04:42.756] Different program with same set of files
Info 3396 [00:04:43.262] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3397 [00:04:43.298] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 767 structureChanged: false structureIsReused:: Completely Elapsed: 36.61667499691248ms
Info 3398 [00:04:43.298] Different program with same set of files
Info 3399 [00:04:43.828] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3400 [00:04:43.861] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 768 structureChanged: false structureIsReused:: Completely Elapsed: 33.116121999919415ms
Info 3401 [00:04:43.861] Different program with same set of files
Info 3402 [00:04:46.050] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3403 [00:04:46.090] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 769 structureChanged: false structureIsReused:: Completely Elapsed: 39.81998700276017ms
Info 3404 [00:04:46.090] Different program with same set of files
Info 3405 [00:04:46.833] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3406 [00:04:46.865] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 770 structureChanged: false structureIsReused:: Completely Elapsed: 31.88815699890256ms
Info 3407 [00:04:46.865] Different program with same set of files
Info 3408 [00:04:47.620] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3409 [00:04:47.648] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 771 structureChanged: false structureIsReused:: Completely Elapsed: 28.579194996505976ms
Info 3410 [00:04:47.648] Different program with same set of files
Info 3411 [00:04:49.558] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3412 [00:04:49.588] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 772 structureChanged: false structureIsReused:: Completely Elapsed: 30.118830997496843ms
Info 3413 [00:04:49.588] Different program with same set of files
Info 3414 [00:04:51.252] Format host information updated
Info 3415 [00:04:51.468] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3416 [00:04:51.507] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 773 structureChanged: false structureIsReused:: Completely Elapsed: 38.83722700178623ms
Info 3417 [00:04:51.507] Different program with same set of files
Info 3418 [00:04:56.424] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3419 [00:04:56.461] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 774 structureChanged: false structureIsReused:: Completely Elapsed: 37.310494001954794ms
Info 3420 [00:04:56.461] Different program with same set of files
Info 3421 [00:04:57.376] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3422 [00:04:57.407] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 775 structureChanged: false structureIsReused:: Completely Elapsed: 31.443731002509594ms
Info 3423 [00:04:57.407] Different program with same set of files
Info 3424 [00:04:57.822] Format host information updated
Info 3425 [00:09:11.373] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3426 [00:09:11.434] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 776 structureChanged: false structureIsReused:: Completely Elapsed: 60.21128199994564ms
Info 3427 [00:09:11.434] Different program with same set of files
Info 3428 [00:09:11.792] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3429 [00:09:11.836] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 777 structureChanged: false structureIsReused:: Completely Elapsed: 43.81598300114274ms
Info 3430 [00:09:11.836] Different program with same set of files
Err 3431  [00:09:12.242] Exception on executing command {"command":"getCodeFixes","seq":5932,"type":"request","arguments":{"file":"/home/wzrdd/Semestre/TIC/proyecto/virtual-port/index.js","startLine":3,"startOffset":91,"endLine":3,"endOffset":91,"errorCodes":[7028]}}:

    BADCLIENT: Bad error code, 7028 not found in range 156..156 (found: false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.

    Error: BADCLIENT: Bad error code, 7028 not found in range 156..156 (found: false, false); could have caused this error:
    Debug Failure. Invalid cast. The supplied value [object Object] did not pass the test 'isLabeledStatement'.
        at Object.cast (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:1504:25)
        at doChange (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:147929:39)
        at /home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:147921:96
        at Function.ChangeTracker.with (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:141539:17)
        at Object.getCodeActions (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:147921:64)
        at /home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:142725:77
        at Object.flatMap (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:519:25)
        at Object.getFixes (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:142725:23)
        at /home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:157108:35
        at Object.flatMap (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:519:25)
        at Object.getCodeFixesAtPosition (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:157106:23)
        at IOSession.Session.getCodeFixes (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:168567:64)
        at Session.handlers.ts.Map.ts.getEntries._a.<computed> (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:167205:61)
        at /home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:168880:88
        at IOSession.Session.executeWithRequestId (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:168871:28)
        at IOSession.Session.executeCommand (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:168880:33)
        at IOSession.Session.onMessage (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:168906:35)
        at Interface.<anonymous> (/home/wzrdd/.node_modules/lib/node_modules/typescript/lib/tsserver.js:171511:31)
        at Interface.emit (node:events:513:28)
        at Interface._onLine (node:readline:491:10)
        at Interface._normalWrite (node:readline:665:12)
        at Socket.ondata (node:readline:272:10)
        at Socket.emit (node:events:513:28)
        at addChunk (node:internal/streams/readable:315:12)
        at readableAddChunk (node:internal/streams/readable:289:9)
        at Socket.Readable.push (node:internal/streams/readable:228:10)
        at Pipe.onStreamRead (node:internal/stream_base_commons:190:23)
Info 3432 [00:09:13.179] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 3433 [00:09:13.223] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 778 structureChanged: false structureIsReused:: Completely Elapsed: 44.606687001883984ms
Info 3434 [00:09:13.223] Different program with same set of files
Info 3435 [00:09:13.224] getCompletionData: Get current token: 0.007245000451803207
Info 3436 [00:09:13.224] getCompletionData: Is inside comment: 0.003887999802827835
Info 3437 [00:09:13.224] getCompletionData: Get previous token: 0.03412599861621857
Info 3438 [00:09:13.224] getCompletionsAtPosition: isCompletionListBlocker: 0.09373699873685837
Info 3439 [00:09:13.224] Returning an empty list because completion was requested in an invalid position.
Info 3440 [00:09:13.224] getCompletionData: Get current token: 0.004581999033689499
Info 3441 [00:09:13.224] getCompletionData: Is inside comment: 0.0026349984109401703
Info 3442 [00:09:13.224] getCompletionData: Get previous token: 0.025498002767562866
Info 3443 [00:09:13.224] getCompletionsAtPosition: isCompletionListBlocker: 0.008005000650882721
